Gene,logFC,logCPM,LR,PValue,FDR
LOC100506411,0.513045955,3.040781319,1.556650912,0.212156266,0.996621727
ARSA,0.339615352,4.902489447,1.556464087,0.212183698,0.996621727
HAUS4,-0.341659288,4.779024278,1.556192733,0.212223549,0.996621727
NUP107,-0.30996544,4.80745864,1.555410238,0.212338517,0.996621727
WDR38,-0.551179624,7.076980235,1.555338847,0.21234901,0.996621727
HTR7P1,0.489258426,1.508104586,1.555290195,0.212356161,0.996621727
GABBR1,0.63668048,2.232402475,1.555190682,0.212370789,0.996621727
ASTE1,-0.408824746,2.679523538,1.554539138,0.21246659,0.996621727
YWHAQ,0.274450157,7.141265688,1.553787312,0.212577201,0.996621727
LOC107987264,0.341994515,1.620212938,1.553582129,0.2126074,0.996621727
LOC105372535,-0.539103458,2.641735784,1.553341098,0.212642881,0.996621727
LOC107985593,-0.584194204,0.352226416,1.553194968,0.212664396,0.996621727
TMEM132A,0.40781186,6.126030805,1.552674928,0.212740983,0.996621727
PIK3AP1,0.584428276,1.79372197,1.551839245,0.212864124,0.996621727
ATL1,-0.362879279,2.935287891,1.551724946,0.212880973,0.996621727
MKS1,-0.477512277,4.957916446,1.551453768,0.212920954,0.996621727
AK6,0.293426967,3.788467434,1.551330063,0.212939195,0.996621727
DEGS1,0.427800978,4.194192445,1.550912828,0.213000733,0.996621727
RNF11,0.345985759,6.29645959,1.550703404,0.213031629,0.996621727
DAP3,-0.308900061,6.072634084,1.54999845,0.21313567,0.996621727
ND3,0.466885185,10.48001302,1.549658881,0.213185806,0.996621727
MNS1,-0.565579383,6.042071059,1.549278745,0.213241949,0.996621727
ZNF77,-0.381737717,2.240000854,1.549124429,0.213264745,0.996621727
WDR37,0.266900367,4.524377122,1.548935208,0.213292702,0.996621727
CCT7,-0.25924299,7.390069914,1.54843555,0.213366545,0.996621727
LINC00910,-0.405603584,1.163837754,1.548176789,0.213404798,0.996621727
AURKA,-0.322734863,2.277635533,1.547422447,0.213516361,0.996621727
GABPB1,0.290505752,3.88864617,1.547257315,0.213540793,0.996621727
RSPH10B2,-0.545632586,5.852063311,1.547161323,0.213554996,0.996621727
GMPR2,-0.313952932,5.985769672,1.546519105,0.213650052,0.996621727
SPPL3,0.257313737,5.150301614,1.54633339,0.213677549,0.996621727
EBNA1BP2,-0.238872288,5.870823827,1.545676988,0.213774771,0.996621727
MICAL2,0.581553308,5.268870589,1.545313939,0.213828566,0.996621727
STOML3,-0.683131929,6.332901422,1.54524313,0.21383906,0.996621727
DNPH1,-0.392840668,4.957248983,1.544660703,0.2139254,0.996621727
MRNIP,-0.456523701,4.353402128,1.544618403,0.213931672,0.996621727
CCDC80,-0.321987361,7.462965333,1.542864234,0.214191973,0.996621727
ATF5,0.597012323,4.553459199,1.542182375,0.214293255,0.996621727
KIFC3,0.399650414,4.719846403,1.541970668,0.214324713,0.996621727
PILRB,0.574956743,4.775321783,1.541554385,0.214386586,0.996621727
LINC01833,-0.294298787,4.194385423,1.541234908,0.214434085,0.996621727
COQ5,-0.408525564,4.546145791,1.541138414,0.214448434,0.996621727
GTF3C2,-0.221699663,5.919890834,1.540262276,0.21457877,0.996621727
PSPC1,-0.253329094,5.29698457,1.540255049,0.214579846,0.996621727
RNF6,-0.36571367,6.626737119,1.539945241,0.214625956,0.996621727
CLSTN3,0.362321171,4.585765835,1.539858679,0.214638842,0.996621727
ZFAND5,0.273120198,6.893206448,1.539703015,0.214662016,0.996621727
LUC7L3,-0.287418249,6.898191609,1.539682113,0.214665128,0.996621727
PLEKHG2,0.640393123,3.259889544,1.539502954,0.214691805,0.996621727
ACP2,0.329227769,5.217882706,1.539490994,0.214693586,0.996621727
SORD2P,-0.351623807,3.525468063,1.53915701,0.214743326,0.996621727
EFHC1,-0.633911245,7.950535845,1.538431775,0.214851383,0.996621727
MPP3,0.591928639,1.62674544,1.538274247,0.214874863,0.996621727
CCDC74B,-0.587433449,4.728061997,1.537658184,0.214966717,0.996621727
C12orf76,-0.471252379,3.293437466,1.536223256,0.215180843,0.996621727
GGT6,-0.414541813,6.205885691,1.535960026,0.21522015,0.996621727
CYSRT1,-0.58379877,2.527959962,1.535671127,0.215263301,0.996621727
ALKBH2,-0.349240353,2.23439035,1.535451247,0.21529615,0.996621727
TCEANC2,-0.353943888,4.818393411,1.53501687,0.215361061,0.996621727
OSTC,0.289979351,5.312140323,1.534573159,0.215427391,0.996621727
CIDEB,-0.376130561,4.398186397,1.534432812,0.215448376,0.996621727
POLRMT,-0.35687503,4.382362046,1.534084353,0.21550049,0.996621727
DAB2,1.106467192,3.729920791,1.533216881,0.21563029,0.996621727
DMKN,-0.287288863,6.070701077,1.532956959,0.2156692,0.996621727
BGLAP,0.620007701,0.285457438,1.532941815,0.215671467,0.996621727
APPBP2,0.321437376,5.376442362,1.53106093,0.215953288,0.996621727
LOC105369326,-0.837889556,0.567351181,1.530996465,0.215962955,0.996621727
NIPSNAP3B,-0.477001668,1.950910053,1.53075893,0.215998579,0.996621727
ATXN1L,-0.256157698,5.702665195,1.530702212,0.216007086,0.996621727
LINC01392,-0.955664737,0.22920335,1.530487046,0.216039363,0.996621727
FAM221A,-0.465371642,3.621021226,1.529160096,0.216238543,0.996621727
SLC9A4,-0.336753693,2.622248295,1.52895802,0.216268895,0.996621727
CPNE4,0.671275598,1.35756865,1.527544506,0.216481345,0.996621727
CD81,0.341837259,7.455534937,1.527154607,0.21653999,0.996621727
PWWP2B,-0.396325195,4.91379976,1.526184508,0.216685987,0.996621727
UACA,-0.304969909,5.57394692,1.526018491,0.216710983,0.996621727
SPATA13,-0.522690186,5.912835993,1.525849909,0.21673637,0.996621727
NADK,0.303327655,5.997939339,1.525665658,0.21676412,0.996621727
LITAF,0.411613318,7.716177873,1.525650162,0.216766454,0.996621727
UTP14A,-0.28027786,4.171601542,1.525487732,0.216790921,0.996621727
ROPN1L,-0.561405083,6.435272391,1.524954636,0.216871246,0.996621727
SLK,-0.324113318,7.462488159,1.524616188,0.216922261,0.996621727
KCNMA1,-0.584078082,1.004749579,1.524340475,0.21696383,0.996621727
NDUFS1,-0.306177881,6.688721429,1.52416685,0.216990012,0.996621727
LINC02541,0.534109562,1.616570083,1.523650487,0.2170679,0.996621727
GALNT7,0.272517371,6.299464514,1.523123381,0.217147444,0.996621727
RFC5,-0.344606586,2.791360938,1.522411239,0.217254965,0.996621727
B2M,0.432900722,10.75676059,1.522296243,0.217272334,0.996621727
SIPA1L3,-0.299522152,5.895539192,1.522006663,0.217316078,0.996621727
RGS5,-0.433469412,2.050761054,1.521224373,0.217434303,0.996621727
CFAP70,-0.583953353,6.546311091,1.52067865,0.217516822,0.996621727
DSTYK,-0.289455232,5.142735974,1.520645342,0.21752186,0.996621727
DSP,-0.33724368,9.231537873,1.519992701,0.217620598,0.996621727
FAH,0.418644038,3.734940813,1.519689929,0.217666422,0.996621727
KIF3B,-0.384757116,7.009977099,1.51942428,0.217706638,0.996621727
FAM167A,-0.397941099,1.497777627,1.519355615,0.217717034,0.996621727
SEPTIN5,-0.367023534,4.707430925,1.519042398,0.217764465,0.996621727
CDYL2,0.639623037,2.078277609,1.518936474,0.217780507,0.996621727
SFXN3,-0.237897739,5.938106364,1.518865313,0.217791286,0.996621727
CDNF,-0.392805596,1.36501319,1.518499389,0.217846722,0.996621727
DCAF10,0.289405535,4.81823444,1.518299344,0.217877035,0.996621727
XRCC3,-0.50188289,2.571432356,1.517859791,0.217943658,0.996621727
SEPT5-GP1BB,-0.36434877,4.792426185,1.517513214,0.217996206,0.996621727
CFAP206,-0.582884768,6.2244332,1.516899775,0.218089253,0.996621727
EHD1,0.458646671,5.250704894,1.516769011,0.218109094,0.996621727
PDXK,0.28651738,7.090673323,1.516604154,0.21813411,0.996621727
PPP4R3A,0.296073865,6.168501063,1.515425848,0.218313013,0.996621727
LGALS3,-0.359796126,8.781517923,1.51490835,0.218391641,0.996621727
FAM239B,0.491471564,1.527494552,1.513892468,0.21854609,0.996621727
MEGF9,0.365230464,5.926110701,1.51347921,0.218608956,0.996621727
GNB4,0.489536623,3.597301894,1.51289112,0.218698457,0.996621727
UBE2Q2P2,-0.464265059,1.972879677,1.512290962,0.218789838,0.996621727
C5AR2,-0.559071902,0.46171882,1.511248096,0.218948737,0.996621727
TNS1,-0.582367124,4.34365069,1.510953321,0.218993676,0.996621727
CYCS,0.313509702,5.801881836,1.510726901,0.219028201,0.996621727
LOC112694756,0.352955284,8.473859052,1.510622696,0.219044093,0.996621727
DSCAML1,-0.531193223,3.059864437,1.510052498,0.219131076,0.996621727
WNT9A,-0.468564288,5.228506893,1.509633675,0.219194993,0.996621727
SLFN11,-0.531426682,4.727661946,1.50943515,0.219225298,0.996621727
ZMYND19,0.37107563,3.699599619,1.50935276,0.219237876,0.996621727
USP51,-0.57196308,2.578932427,1.50910836,0.219275193,0.996621727
AQR,-0.347378163,6.005130407,1.508502918,0.21936767,0.996621727
KLHL13,-0.567302887,4.267349899,1.507524756,0.219517175,0.996621727
LOC105379172,-0.627203671,1.870622774,1.506131396,0.219730351,0.996621727
NUDT6,-0.364037519,1.960854509,1.505570816,0.219816186,0.996621727
KRTAP5-AS1,0.664557253,1.440508022,1.505114301,0.219886117,0.996621727
B4GALT4,-0.248451522,5.750432568,1.504891648,0.219920233,0.996621727
UNC119B,-0.398016325,6.760303215,1.504264144,0.220016418,0.996621727
AARS1,-0.236143248,6.383170631,1.503850261,0.220079885,0.996621727
EFHC2,-0.62482201,5.965562152,1.503834946,0.220082234,0.996621727
ASF1A,0.269688983,4.078545882,1.503568564,0.220123095,0.996621727
MAN2B2,0.363187523,5.779927103,1.503218537,0.220176801,0.996621727
PRDX2,0.289409884,6.302078908,1.503143971,0.220188244,0.996621727
ANKRD37,-0.590248916,3.948322362,1.502973807,0.220214359,0.996621727
CCZ1,0.27601058,5.951147977,1.502085975,0.220350679,0.996621727
LOC730202,-0.743861926,2.447519533,1.501753687,0.220401726,0.996621727
RPL7,-0.325264463,6.402252427,1.501254687,0.220478409,0.996621727
TBC1D3E,0.490203926,3.664971417,1.501214657,0.220484562,0.996621727
CFAP157,-0.581295369,7.564666801,1.499525606,0.22074437,0.996621727
COPS2,0.322344853,5.918084773,1.499283928,0.220781574,0.996621727
ARAF,0.334181784,5.199750322,1.499218045,0.220791718,0.996621727
NMRAL2P,0.823990924,0.39041309,1.498126713,0.220959823,0.996621727
RAET1E,-0.535610919,4.957160251,1.497595789,0.22104166,0.996621727
SAC3D1,0.398362161,2.254487143,1.497413653,0.221069743,0.996621727
ZNF222,0.380061234,1.794050328,1.496919063,0.221146024,0.996621727
TBCC,0.274017273,4.133169132,1.496770528,0.221168938,0.996621727
NUDT13,-0.424438463,1.659792973,1.496127779,0.221268129,0.996621727
PRDM15,-0.286567286,4.038104534,1.496009401,0.221286403,0.996621727
LRRC56,-0.583089355,5.113118784,1.495852931,0.22131056,0.996621727
XRCC5,-0.293330245,8.132023449,1.495378423,0.221383839,0.996621727
GULP1,0.716377463,4.381078869,1.495031597,0.221437417,0.996621727
SNAPC4,-0.291358246,4.591449861,1.494959535,0.221448552,0.996621727
MLLT6,-0.259059507,6.7106681,1.494694165,0.22148956,0.996621727
LOC112268047,-0.612444293,1.371522261,1.494069086,0.22158619,0.996621727
THYN1,-0.329878374,4.951237757,1.493294836,0.22170595,0.996621727
GLIPR2,-0.337921214,5.666330063,1.493052408,0.221743465,0.996621727
CDR2,0.403128527,4.261392132,1.492658821,0.221804387,0.996621727
PRPS1,-0.300889639,5.055204434,1.492583519,0.221816044,0.996621727
PSME2,0.396950649,5.598434052,1.492309929,0.221858407,0.996621727
RBM24,-0.526146553,4.450596792,1.491817445,0.221934687,0.996621727
FKBP1A,0.279384304,6.605298143,1.491644932,0.221961415,0.996621727
LOC105369250,-0.493111468,1.792758537,1.491212721,0.222028395,0.996621727
YWHAB,0.279994029,7.747547476,1.491068484,0.222050753,0.996621727
ETV5,0.780877638,2.48786068,1.490912491,0.222074936,0.996621727
CYP24A1,0.711018693,6.178272784,1.490893436,0.22207789,0.996621727
SPP1,1.974069275,1.965189459,1.490516052,0.222136409,0.996621727
USB1,0.418870278,5.400729935,1.489898048,0.222232279,0.996621727
YBX3,0.305785699,7.462863785,1.489352635,0.222316929,0.996621727
RSKR,0.47099177,0.799873955,1.489279425,0.222328295,0.996621727
ZSCAN31,0.25801711,4.483607698,1.488941146,0.22238082,0.996621727
KNDC1,-0.52547509,5.652342849,1.488856839,0.222393912,0.996621727
PFKFB2,-0.254181791,5.147690526,1.487263486,0.222641531,0.996621727
ANKRA2,-0.318825231,4.954886496,1.486498925,0.222760467,0.996621727
YWHAZ,0.327965202,8.859280758,1.486121279,0.222819242,0.996621727
GNPTAB,0.338563786,6.051292858,1.485979645,0.22284129,0.996621727
UBE2J2,0.316748236,4.779649091,1.485211022,0.222960986,0.996621727
MINDY4,-0.389881245,4.879162153,1.484470812,0.22307633,0.996621727
RELL1,0.323327985,3.344944064,1.48425279,0.223110318,0.996621727
ADPRHL2,0.346556032,5.227015892,1.484215296,0.223116163,0.996621727
MAPK12,0.650312273,0.447033517,1.484124921,0.223130254,0.996621727
LINC01503,0.394490056,3.315235794,1.484115812,0.223131674,0.996621727
MELK,-0.339580849,2.903443513,1.484027322,0.223145472,0.996621727
GMDS-DT,-0.360916348,1.300293911,1.483859246,0.223171682,0.996621727
TAF1,-0.282312178,5.458054037,1.483180117,0.223277626,0.996621727
RFC3,-0.470811494,2.298798188,1.483011924,0.223303873,0.996621727
LOC100499489,0.414615017,1.166429948,1.481038893,0.223612049,0.996621727
ZSCAN4,-0.331514387,3.686159429,1.480687141,0.223667044,0.996621727
RNF122,0.363549991,1.398106523,1.480567629,0.223685733,0.996621727
C9orf43,-0.507754984,0.822751134,1.48017563,0.223747045,0.996621727
ALDH3B1,-0.569183935,7.981645508,1.478815306,0.223959971,0.996621727
LSM12,0.283062868,4.680605214,1.478101949,0.224071726,0.996621727
PMEPA1,0.639549548,6.621677335,1.477567799,0.224155451,0.996621727
SCNM1,0.387847552,3.672954669,1.477033798,0.224239189,0.996621727
MRM1,0.355612111,2.020481447,1.475858073,0.224423691,0.996621727
ZNF239,0.692100383,-0.033400736,1.475105569,0.224541874,0.996621727
UBQLN2,0.294031651,5.876867096,1.474692774,0.224606737,0.996621727
KRT24,-1.032004657,0.870760457,1.47426578,0.224673854,0.996621727
TNFAIP8L2-SCNM1,0.387358025,3.591918679,1.47407322,0.224704129,0.996621727
NOTCH2NLA,-0.379268571,1.527051338,1.473808433,0.224745769,0.996621727
MAPK11,0.44367717,2.554066892,1.473399643,0.224810072,0.996621727
MIR4453HG,-0.42713184,1.403325282,1.473214404,0.224839217,0.996621727
CREB3L1,0.490871018,5.963131219,1.473157711,0.224848138,0.996621727
NBEA,-0.431498105,6.226087659,1.472817463,0.224901687,0.996621727
AKT1S1,0.4498012,5.345604595,1.472769705,0.224909205,0.996621727
POC1A,-0.405113986,3.013577449,1.47250042,0.224951598,0.996621727
DRC3,-0.550017859,6.892047319,1.472335829,0.224977514,0.996621727
MIR6717,-0.365182097,1.481609212,1.472131442,0.225009701,0.996621727
EML1,-0.291432088,4.89538855,1.471987176,0.225032424,0.996621727
HAUS3,0.403104543,3.482724146,1.471793511,0.225062931,0.996621727
RAB2A,0.310348643,6.500832583,1.471478902,0.225112501,0.996621727
KBTBD8,0.629736165,0.9847979,1.470979743,0.225191176,0.996621727
ABHD2,-0.397977508,8.310676065,1.470874266,0.225207805,0.996621727
RNF113A,-0.24991914,3.634567812,1.470871551,0.225208233,0.996621727
TTC37,-0.310457706,6.530533997,1.470823563,0.225215799,0.996621727
ALDOA,0.342821464,8.558973647,1.470661051,0.225241424,0.996621727
ELOC,0.290692655,4.656273537,1.470392159,0.22528383,0.996621727
CSPP1,-0.444319821,6.299645394,1.470335246,0.225292807,0.996621727
DPY19L1P2,-0.590195112,0.868733674,1.469339392,0.225449952,0.996621727
ARPC1B,0.362443805,7.107314248,1.469272063,0.225460581,0.996621727
GFM2,-0.38795844,6.554838843,1.468511888,0.225580631,0.996621727
OR7E47P,-0.576986417,2.785642037,1.466937854,0.225829454,0.996621727
KDM3B,-0.275849222,6.930690128,1.46617243,0.22595057,0.996621727
ADAR,0.273630795,7.855856144,1.466147858,0.22595446,0.996621727
SLF2,0.277801213,4.718898546,1.465454002,0.226064322,0.996621727
CKAP4,0.433910819,6.717125497,1.465332191,0.226083615,0.996621727
SEC14L3,-0.994262087,2.532186341,1.465317929,0.226085874,0.996621727
PRPF8,-0.328207069,7.932819325,1.465111651,0.226118552,0.996621727
PRICKLE3,0.327333895,3.253249096,1.465002816,0.226135795,0.996621727
MDH1B,-0.608287964,5.32445971,1.464786247,0.226170112,0.996621727
HIC1,0.941435852,2.650971889,1.464441595,0.226224737,0.996621727
SMYD2,-0.426548932,5.971679462,1.46418771,0.226264986,0.996621727
BCCIP,-0.254403167,5.807874988,1.463214857,0.226419295,0.996621727
ARMCX4,-0.355723084,3.203427762,1.462732908,0.226495787,0.996621727
SCART1,-0.521979408,0.189178841,1.462531238,0.226527803,0.996621727
EML2,-0.303671345,5.627703167,1.462345075,0.226557363,0.996621727
NFX1,-0.286539557,6.325482256,1.461598273,0.22667599,0.996621727
NUDT10,0.770797621,0.870783938,1.461505168,0.226690785,0.996621727
ZNF649,-0.281177844,3.367275735,1.461155791,0.226746312,0.996621727
SLC25A14,-0.33545055,3.958475057,1.45972051,0.226974596,0.996621727
B3GNT7,0.325322581,6.28624724,1.459601181,0.226993588,0.996621727
GSTT2,0.507002431,0.002284069,1.458837534,0.227115172,0.996621727
CCDC57,-0.358896026,6.179789363,1.457139404,0.22738582,0.996621727
SERINC1,0.29346644,7.033384666,1.456620374,0.227468621,0.996621727
EID2B,-0.421368907,1.21669853,1.45587517,0.227587566,0.996621727
DNAH12,-0.567455144,7.413068608,1.45543802,0.227657377,0.996621727
SULT1A2,-0.507350899,1.782605977,1.455282604,0.227682202,0.996621727
LOC100287290,0.365314704,3.041777737,1.45447321,0.227811542,0.996621727
RPL36A,-0.426907909,3.935430826,1.453062433,0.228037194,0.996621727
TBC1D22B,0.23532365,4.804141175,1.452504571,0.228126498,0.996621727
RNF31,0.261816227,4.908545588,1.452020933,0.228203953,0.996621727
C1orf115,0.368996256,3.61224567,1.451934163,0.228217853,0.996621727
MIF4GD,-0.348876602,3.748779354,1.451778259,0.22824283,0.996621727
PNPO,0.283171095,4.47337307,1.451777684,0.228242922,0.996621727
GNPDA1,0.355055565,4.596367947,1.451679696,0.228258622,0.996621727
PPP2R5E,0.365337621,5.275776803,1.451027148,0.228363209,0.996621727
GFM1,-0.259490579,5.161837056,1.450696749,0.228416186,0.996621727
LMO7-AS1,-0.381700578,1.331852535,1.448580295,0.228755893,0.996621727
TMEM167A,0.361260554,6.211029663,1.447815004,0.228878877,0.996621727
H2AJ,-0.284138526,5.87485426,1.447496347,0.22893011,0.996621727
SMIM41,-0.5696832,2.765318048,1.447225985,0.228973589,0.996621727
MOB1B,0.422613019,4.418327266,1.44719643,0.228978342,0.996621727
LOC105369214,-0.574720942,2.287307971,1.447165713,0.228983283,0.996621727
BRINP1,0.545644235,2.283059147,1.44711277,0.228991799,0.996621727
TFCP2L1,-0.486271889,5.239135934,1.447000369,0.229009879,0.996621727
MICU2,0.295130001,5.308685482,1.446891851,0.229027337,0.996621727
SCARA3,-0.345087855,5.955729166,1.44662358,0.229070501,0.996621727
ZNF3,-0.265371791,5.449286131,1.446620016,0.229071075,0.996621727
PMS2P9,0.418754859,1.150951764,1.446442982,0.229099565,0.996621727
WDR63,-0.552870832,6.350996137,1.446286513,0.229124749,0.996621727
ECD,-0.260130493,4.914586751,1.446180951,0.229141741,0.996621727
LINC02057,-0.641387465,0.566380626,1.445976456,0.229174663,0.996621727
SPRTN,-0.311552715,4.033410863,1.444676384,0.229384096,0.996621727
CARM1,0.294787001,5.228206495,1.444610126,0.229394776,0.996621727
ST6GALNAC5,0.833227859,1.843235042,1.444333899,0.229439307,0.996621727
ZNF408,0.300438811,3.150977461,1.443892474,0.229510491,0.996621727
HPF1,0.272589038,2.791424685,1.443588755,0.229559484,0.996621727
GPC4,0.356456583,4.468723706,1.443485909,0.229576077,0.996621727
WDR93,-0.504361275,4.163800327,1.443033013,0.229649163,0.996621727
PRPF18,-0.256789057,5.059758633,1.44274367,0.229695871,0.996621727
ZNF664,-0.310421591,7.67516348,1.442734585,0.229697337,0.996621727
ARL5A,0.463297291,5.443305097,1.442126449,0.229795545,0.996621727
WDHD1,-0.424250839,2.836112569,1.441818295,0.229845327,0.996621727
